,id,tags,category,view,likes,comments,Title,datePublished
102,yKBP-yISjYU,"['Big Data', 'Community', 'Data', 'Humanities', 'Learning', 'Politics', 'TEDxTalks', 'Turkish', '[TEDxEID:50229]']",29,244,15,3,Veriyi Neden Demokratikleştirmeliyiz? | Can Selçuki | TEDxMEFUniversity,2022-07-07T16:06:39Z
103,XUL6hAP3O9M,"['Acceptance', 'Crime', 'Criminal justice', 'English', 'Freedom', 'Impact', 'Life', 'Social Justice', 'TEDxTalks', '[TEDxEID:49601]']",29,261,8,0,Is this Justice? | Judge André Birotte Jr. | TEDxTufts,2022-07-07T15:53:42Z
104,Vr_xQHNi56Y,"['English', 'Life', 'TEDxTalks', '[TEDxEID:45794]']",29,352,15,3,What kind of happiness do you want? | Dong Hao | TEDxYouth@PTS,2022-07-07T15:46:58Z
105,WebhVuj9HGg,"['Simplified Science', 'TEDxTalks [TEDxEID:45794] Chinese']",29,89,2,0,博物学，其乐无穷的学问 | Liu Ying | TEDxYouth@PTS,2022-07-07T15:46:04Z
106,rl_2YRs6w9c,"['English', 'Life', 'TEDxTalks', '[TEDxEID:45794]']",29,363,10,0,Can Happiness be Measured? | Duan Xiaohan | TEDxYouth@PTS,2022-07-07T15:45:13Z
107,uZ8B_ihSuaE,"['Simplified Life', 'TEDxTalks [TEDxEID:45794] Chinese']",29,165,1,1,论哥哥是怎样炼成的 | Ma Yiran | TEDxYouth@PTS,2022-07-07T15:39:19Z
108,ZtxQM_kyI-g,"['Simplified Life', 'TEDxTalks [TEDxEID:45794] Chinese']",29,108,3,0,我和奥特曼卡的故事 | Wang Ziqing | TEDxYouth@PTS,2022-07-07T15:38:24Z
109,9IuWkmSVLGE,"['Simplified Life', 'TEDxTalks [TEDxEID:45794] Chinese']",29,58,0,0,《从画鸟到护鸟》 | Xu Fandi | TEDxYouth@PTS,2022-07-07T15:37:27Z
110,4DrWNsGvUXw,"['Simplified Life', 'TEDxTalks [TEDxEID:45794] Chinese']",29,123,3,0,面对不确定的未来，我们需要怎么样的学习？ | Yu Zhihai | TEDxYouth@PTS,2022-07-07T15:31:15Z
111,Ajb9D1MQqWk,"['Body language', 'Communication', 'Life', 'Russian', 'Speech', 'TEDxTalks', 'Voice', '[TEDxEID:48773]']",29,1280,51,2,"«Как научиться говорить «Я», чтобы получать от жизни своё» | Seda Kasparova | TEDxSPbPU",2022-07-07T15:30:10Z
112,maNswtDKLDg,"['Career', 'Childhood', 'Dreams', 'Life', 'Personal growth', 'Russian', 'TEDxTalks', '[TEDxEID:48773]']",29,122,2,1,«Пробуем взрослеть» | Sergey Ilyin | TEDxSPbPU,2022-07-07T15:29:40Z
113,QOSl2IP7osA,"['Art', 'Community', 'Emotions', 'Entertainment', 'Russian', 'TEDxTalks', 'Theater', '[TEDxEID:48773]']",29,197,27,2,"«Актёр должен быть никем, чтобы стать всем» | Marianna Martirosjan | TEDxSPbPU",2022-07-07T15:29:03Z
114,7RgG8yjVDmA,"['Achievement', 'Life', 'Life Hack', 'Management', 'Russian', 'TEDxTalks', 'Time', '[TEDxEID:48773]']",29,138,3,0,«Как планировать в эпоху неопределенности» | Ekaterina Bespyatyh | TEDxSPbPU,2022-07-07T15:28:05Z
115,TchC3J0HhHo,"['English', 'Life', 'TEDxTalks', '[TEDxEID:45794]']",29,224,1,0,My researches on Happiness | Ao Xiuhan | TEDxYouth@PTS,2022-07-07T15:20:27Z
116,4kj9SRp8xGI,"['Biology', 'Disease', 'Education', 'Empathy', 'Italian', 'Science', 'TEDxTalks', '[TEDxEID:49570]']",29,156,8,0,Ricerca ed effetto domino: binomio complesso | Nadia Rucci | TEDxVasto,2022-07-07T15:11:14Z
117,ptWrWm8-jHY,"['Business', 'Development', 'Global Issues', 'Global issues', 'Italian', 'Opportunities', 'Public Issues', 'TEDxTalks', '[TEDxEID:49570]']",29,165,4,0,La crisi come evento stabile con cui convivere | Massimo Roserba | TEDxVasto,2022-07-07T15:10:33Z
118,g4LuqTTNLCA,"['Behavior', 'Empathy', 'Health', 'Italian', 'Life', 'Mental health', 'Psychology', 'TEDxTalks', '[TEDxEID:49570]']",29,8533,339,11,Come tutte le persone normali | Gaia Spizzichino | TEDxVasto,2022-07-07T15:09:22Z
119,uuo6AU_bxuM,"['Art', 'Arts education', 'Education', 'Humanity', 'Italian', 'Passion', 'TEDxTalks', 'Theater', '[TEDxEID:49570]']",29,113,3,0,Sipario: in scena l'effetto domino | Maria Chiara Centorami | TEDxVasto,2022-07-07T15:08:16Z
120,qVAnZ2722WE,"['Empathy', 'Hope', 'Humanity', 'Italian', 'Life', 'TEDxTalks', 'Volunteering', 'War', '[TEDxEID:49570]']",29,85,2,0,I piccoli gesti che cambiano il mondo | Gioele Scavuzzo | TEDxVasto,2022-07-07T15:07:35Z
121,HR_pwNke1iA,"['Choice', 'Cooking', 'Italian', 'Life', 'Passion', 'Personal education', 'TEDxTalks', 'Vision', '[TEDxEID:49570]']",29,118,1,0,Un camice bianco | Sarah Cicolini | TEDxVasto,2022-07-07T15:06:23Z
122,mxmcUuimlx8,"['English', 'Life', 'Purpose', 'TEDxTalks', '[TEDxEID:49516]']",29,430,14,0,Changing the Way We Think | Adam Hoots | TEDxClemsonU,2022-07-07T14:51:01Z
123,wvOwYsNNSsU,"['English', 'Life', 'Mental health', 'Passion', 'Soccer', 'Sports', 'TEDxTalks', '[TEDxEID:50461]']",29,146,1,0,The Game Goes On | Rebecca Jarrett | TEDxYouth@SRDS,2022-07-07T14:49:58Z
124,LGKT_m8D5EM,"['TEDx', 'TED', 'shorts', 'career', 'work', 'career development', 'growth']",29,39445,1540,21,The best career path isn't always a straight line - Sarah Ellis & Helen Tupper #shorts #tedx,2022-07-06T19:15:02Z
125,x305RTCB1NM,"['English', 'Life', 'Purpose', 'TEDxTalks', '[TEDxEID:49516]']",29,9628,257,11,The Points of Life | Anja Evenson | TEDxClemsonU,2022-07-06T18:28:14Z
126,CoZNzxqKvLo,"['Body', 'Depression', 'Emotions', 'German', 'Health', 'Life Hack', 'TEDxTalks', '[TEDxEID:48351]']",29,1121,34,4,Lachen braucht keinen Grund | Carmen Goglin | TEDxFreiburg,2022-07-06T18:27:39Z
127,xhPVTOHvfQU,"['Activism', 'Climate Change', 'Electricity', 'German', 'Global Issues', 'TEDxTalks', 'Technology', '[TEDxEID:48351]']",29,709,5,0,Energiewende selbst gemacht - So einfach ist Balkon-Photovoltaik! | Sebastian Müller | TEDxFreiburg,2022-07-06T18:27:20Z
128,0JHk8nEl6wk,"['Business', 'Communication', 'Community', 'German', 'Life', 'TEDxTalks', 'Work', '[TEDxEID:48351]']",29,685,12,0,Vergesst Networking - oder macht es richtig! | Martina Haas | TEDxFreiburg,2022-07-06T18:26:44Z
129,3vVMCVJ2hWY,"['Emotions', 'English', 'Fear', 'Health', 'Mental health', 'Neuroscience', 'TEDxTalks', '[TEDxEID:48351]']",29,2736,69,3,Why bad feelings are good and normal | Julia Reichert | TEDxFreiburg,2022-07-06T18:26:28Z
130,rZakJcZ3Qfc,"['AI', 'Cities', 'English', 'Nature', 'TEDxTalks', 'Technology', '[TEDxEID:48351]']",29,1467,44,0,How Artificial Intelligence is cleaning up our Rivers | Phillip Grimm | TEDxFreiburg,2022-07-06T18:25:47Z
131,ykHjvu9lf0s,"['Art', 'Culture', 'Entertainment', 'Listening', 'Music (performance)', 'Sanskrit', 'TEDxTalks', '[TEDxEID:51018]']",29,1164,72,10,Hindustani Music performance | Praveena Manoj | TEDxYouth@SSVM,2022-07-06T18:24:54Z
132,DUHgKtzBVQ4,"['Cause', 'Global Issues', 'Italian', 'TEDxTalks', '[TEDxEID:48899]']",29,840,24,0,Giudizio Universale:denunciare lo Stato per inazione climatica | Marica Di Pierri | TEDxBolognaSalon,2022-07-06T18:24:32Z
133,S2ZgMySw45M,"['Art', 'Entertainment', 'Listening', 'Music (performance)', 'TEDxTalks', 'Tamil', '[TEDxEID:51018]']",29,587,6,2,Carnatic Music Performance | Bhuvaneswari Subramanyam | TEDxYouth@SSVM,2022-07-06T18:23:26Z
134,empLoDjYdrE,"['Brain', 'English', 'Exercise', 'Health', 'Learning', 'Neuroscience', 'TEDxTalks', '[TEDxEID:46823]']",29,3851,94,10,How can stress affect us?  | Dr. Lara Boyd | TEDxSurrey,2022-07-06T18:15:07Z
135,nLvd4MNQ6ng,"['Culture', 'Dreams', 'English', 'Happiness', 'Life', 'Mental health', 'TEDxTalks', '[TEDxEID:48341]']",29,52774,22829,16,How to Always be Happy! | Antony Gordon | TEDxHultLondon,2022-07-06T18:10:14Z
136,-sz40yhj3Gk,"['English', 'Global Issues', 'Idea Challenge', 'Prison', 'TEDxTalks', 'War', '[TEDxEID:49332]']",29,1025,50,7,How Did Being Tortured Save My Life? | Omar Alshogre | TEDxGeorgetown,2022-07-06T18:08:10Z
137,CNzIaFFOSk8,"['Community', 'Connection', 'Cooperation', 'Empathy', 'English', 'Life', 'Relationships', 'TEDxTalks', 'Vulnerability', '[TEDxEID:44114]']",29,2199,54,5,How to combat social isolation | Sharron Wilkinson | TEDxWiganStudio,2022-07-06T16:28:14Z
138,IuXzXntrw1k,"['Achievement', 'Big problems', 'Change', 'Childhood', 'Choice', 'Education', 'Life', 'Persian', 'TEDxTalks', '[TEDxEID:51516]']",29,929,18,1,Rural life to the world of programming: the story of a dreamer | Hamed Hajiloo | TEDxTehranSalon,2022-07-06T16:26:21Z
139,SJWs676UTn8,"['Business', 'Development', 'Ideas', 'Management', 'Opportunities', 'Persian', 'TEDxTalks', 'Workplace', '[TEDxEID:51516]']",29,467,4,4,How models can help us to think better | Mohammad Javad Sabet | TEDxTehranSalon,2022-07-06T16:26:08Z
140,OO2LA3rlbdE,"['English', 'Entertainment', 'Music (performance)', 'TEDxTalks', 'Women', '[TEDxEID:47460]']",29,603,7,0,Katarra | Katarra Parson | TEDxStLouis,2022-07-06T16:25:40Z
141,jmUSFEXqZMQ,"['Arts education', 'Community', 'Culture', 'Dance (performance)', 'English', 'Global Issues', 'Music (performance)', 'Race', 'TEDxTalks', '[TEDxEID:47321]']",29,225,1,1,Beijing Opera: an exploration of cultural diversity | Elsa Wang | TEDxYouth@ASP,2022-07-06T16:25:08Z
142,jJorcbLb9GQ,"['English', 'Ideas', 'Identity', 'Life', 'Listening', 'TEDxTalks', '[TEDxEID:49601]']",29,729,11,0,Things I Think I Learnt Growing Up in an Atelier | Rastislav Janardan | TEDxTufts,2022-07-06T16:24:43Z
143,EBYTSOwJ4-U,"['English', 'Environment', 'Global Issues', 'TEDxTalks', '[TEDxEID:47392]']",29,336,11,0,Meet the Environmental Justice Frontline Heroes | Nick Meynen | TEDxDonauinsel,2022-07-06T16:23:41Z
144,V_5b8ln-pI8,"['English', 'Freedom', 'Global Issues', 'Global issues', 'Human Rights', 'TEDxTalks', 'Tolerance', '[TEDxEID:49601]']",29,611,19,1,Flights to Freedom - American Diplomacy and Human Rights | Mark Storella | TEDxTufts,2022-07-06T16:22:49Z
145,OqWnotLCjEg,"['AI', 'Computers', 'Cyber', 'Data Science', 'Digital', 'English', 'TEDxTalks', 'Technology', 'Youth', '[TEDxEID:48648]']",29,588,13,1,Leading in the Digital Era! | Samuel Rostam | TEDxGleneagleSecondary,2022-07-06T16:16:55Z
146,_dZQXSzu8tU,"['Creativity', 'Decision making', 'Emotions', 'English', 'Happiness', 'Identity', 'Life', 'TEDxTalks', '[TEDxEID:48648]']",29,379,6,0,The Hedonic Treadmill | Sophia Guan | TEDxGleneagleSecondary,2022-07-06T16:16:32Z
147,W9cNz8EpI9I,"['COVID-19', 'English', 'Identity', 'Life', 'Life Development', 'Mental health', 'Overcome', 'Progress', 'TEDxTalks', '[TEDxEID:48648]']",29,456,4,0,Growing Pains | Jay Hamidova | TEDxGleneagleSecondary,2022-07-06T16:16:13Z
148,sRgbQE3Dc28,"['English', 'Happiness', 'Imagination', 'Life', 'Love', 'Self improvement', 'TEDxTalks', '[TEDxEID:48648]']",29,611,13,0,Honour Your Life | Elaine Xiao | TEDxGleneagleSecondary,2022-07-06T16:15:31Z
149,FCvq84AKzoY,"['Acceptance', 'English', 'Leadership', 'Learning', 'Life', 'Life Development', 'TEDxTalks', 'Youth', '[TEDxEID:48648]']",29,1096,35,3,Keys To Growth | Ariana Irfan | TEDxGleneagleSecondary,2022-07-06T16:14:45Z
150,rfY3liM5t3E,"['Communication', 'Cyber', 'Data', 'Digital', 'English', 'TEDxTalks', 'Technology', '[TEDxEID:50461]']",29,303,6,1,Cybersecurity | Anissa Basu | TEDxYouth@SRDS,2022-07-06T16:07:55Z
151,lE8fAY4Ixs4,"['Achievement', 'Education', 'English', 'Productivity', 'Purpose', 'TEDxTalks', 'Work', '[TEDxEID:50461]']",29,626,17,1,Procrastination | Jane Ma | TEDxYouth@SRDS,2022-07-06T16:05:31Z
152,01iWvqSl4Ks,"['Book', 'Childhood', 'English', 'Life', 'Schools', 'TEDxTalks', 'Writing', 'Youth', '[TEDxEID:50461]']",29,611,25,5,Why Reading Is Important  | Jade Gardy | TEDxYouth@SRDS,2022-07-06T16:04:19Z
153,p_JvoR1euHE,"['Bees', 'English', 'Environment', 'Gardening', 'Global Issues', 'Nature', 'TEDxTalks', '[TEDxEID:50461]']",29,152,3,0,Bees on Fire | Laura Hollis | TEDxYouth@SRDS,2022-07-06T15:58:17Z
154,dIz9MQo8jpI,"['Climate Change', 'English', 'Global Issues', 'Nature', 'Oceans', 'Science', 'TEDxTalks', '[TEDxEID:50461]']",29,103,1,0,The Great Barrier Reef's Funeral | Mason Lusk | TEDxYouth@SRDS,2022-07-06T15:57:36Z
155,047yoaWiPe0,"['Change', 'Climate Change', 'Development', 'Disease', 'English', 'Global Issues', 'Science', 'TEDxTalks', '[TEDxEID:50461]']",29,281,7,5,Climate Change and Infectious Disease | Maya Kalendar | TEDxYouth@SRDS,2022-07-06T15:56:34Z
156,_isvA_cGH1g,"['English', 'Gender', 'Humanities', 'LGBT', 'Mental health', 'Social Change', 'Society', 'TEDxTalks', 'Transgender', '[TEDxEID:50461]']",29,263,5,3,He/She Doesn't Cover It | Emily Sharff | TEDxYouth@SRDS,2022-07-06T15:55:21Z
157,yvNRi3KCXcg,"['Education', 'Education reform', 'English', 'Math', 'Music (topic)', 'TEDxTalks', '[TEDxEID:50461]']",29,148,3,0,Music and Math | Josephine Brooks | TEDxYouth@SRDS,2022-07-06T15:53:43Z
158,oo15fRSQG7I,"['Discrimination', 'Emotions', 'English', 'Feminism', 'Freedom', 'Life', 'Medicine', 'TEDxTalks', ""Women's Rights"", '[TEDxEID:45770]']",29,847,31,4,How to navigate being a female Surgeon in India? | Dr. Veena Singh | TEDxAIIMSPatna,2022-07-06T15:52:41Z
159,QZALQ-1kQ-M,"['English', 'Entertainment', 'Music (performance)', 'TEDxTalks', '[TEDxEID:37292]']",29,133,2,0,Gabrielle Sey | Gabrielle Sey | TEDxSoho,2022-07-06T15:52:03Z
160,xS5HnQ2azOE,"['English', 'Life', 'Life Development', 'Society', 'TEDxTalks', '[TEDxEID:50201]']",29,214,8,2,Why do we fail to achieve | Dr. Jagpreet Singh Deed | TEDxYouth@DPSS,2022-07-06T15:51:17Z
161,o3m59IZKqpk,"['Animals', 'Comedy', 'Entertainment', 'Humor', 'TEDxTalks', 'Theater', 'Turkish', '[TEDxEID:39448]']",29,138,4,1,Ben Bir Sokak Hayvanıyım | ERGÜN ÖZFIRINCI | TEDxGündoğduKoleji,2022-07-06T15:48:36Z
162,3IZh8_CF_X0,"['Academic', 'Global issues', 'Health', 'TEDxTalks', 'Turkish', '[TEDxEID:39448]']",29,132,6,0,İlk 1000 Gün | NEJAT NARLI | TEDxGündoğduKoleji,2022-07-06T15:48:19Z
163,i9UKGiPGE-Y,"['Empowerment', 'English', 'Entrepreneurship', 'Feminism', 'Global Issues', 'TEDxTalks', 'Women', 'Women in business', '[TEDxEID:47799]']",29,241,16,0,The Hidden Microcosm of Women Entrepreneurs | Shelagh Cummins | TEDxWhyteAve,2022-07-06T15:47:38Z
164,UPUAg5uwtZ8,"['Entertainment', 'Music (performance)', 'No linguistic content', 'TEDxTalks', '[TEDxEID:51516]']",29,102,2,0,Barcarole improvisation with Cello | Kourosh Keshavarz | TEDxTehranSalon,2022-07-06T15:46:20Z
165,LFVoNtT84ww,"['Depression', 'English', 'Extreme Sports', 'Health', 'Self improvement', 'Sports', 'TEDxTalks', '[TEDxEID:48561]']",29,88,1,0,Running Wild | Rafael Fuchsgruber | TEDxWHU,2022-07-06T15:45:50Z
166,gWXRpYYlXTM,"['Hindi', 'Identity', 'Life', 'Literature', 'TEDxTalks', '[TEDxEID:49600]']",29,81,1,0,Kyun Kahaanikar Kahin Ke Nahi Hote! | Anu Singh Choudhary | TEDxMNNIT,2022-07-06T15:45:11Z
167,b38emRGEMJ8,"['Debate', 'Education', 'English', 'Storytelling', 'TEDxTalks', '[TEDxEID:49600]']",29,385,12,0,Is arguing bad? | Saloni Khanna | TEDxMNNIT,2022-07-06T15:44:55Z
168,LahQXY4rd_g,"['Communication', 'English', 'Imagination', 'Science', 'TEDxTalks', '[TEDxEID:49600]']",29,47,1,0,Images for meaning - Making in science and science communication | Dr Ipsa Jain | TEDxMNNIT,2022-07-06T15:44:24Z
169,Yn2Ynxf2wAc,"['Acceptance', 'Activism', 'Community', 'Connection', 'English', 'Identity', 'LGBT', 'Social Sciences', 'TEDxTalks', '[TEDxEID:37292]']",29,73,5,1,Curating a culture of BELONGING for young LGBT+ persons. | Lukasz Konieczka | TEDxSoho,2022-07-06T15:43:44Z
170,KoXzPEEkQak,"['English', 'Life', 'Self', 'Self improvement', 'Self-help', 'TEDxTalks', 'Youth', '[TEDxEID:50201]']",29,539,27,3,3 degrees of understanding self-esteem | Mr. John Govada | TEDxYouth@DPSS,2022-07-06T15:43:19Z
171,DbfNbXPCyJw,"['English', 'Government', 'Humanities', 'TEDxTalks', '[TEDxEID:48705]']",29,58,2,0,Green Eggs and Ham | Diego Tejada | TEDxYouth@Jenks,2022-07-06T15:42:49Z
172,Y_tVA11kMcc,"['English', 'Health', 'Illness', 'TEDxTalks', '[TEDxEID:48705]']",29,178,7,1,Conquer the Unconquerable | Meghana Venkatesha | TEDxYouth@Jenks,2022-07-06T15:39:02Z
173,K1E2bP42qrQ,"['Business', 'Education', 'English', 'Entrepreneurship', 'TEDxTalks', '[TEDxEID:49600]']",29,186,5,0,Challenges of a second-generation entrepreneur | Keshav Maheshwari | TEDxMNNIT,2022-07-06T15:33:43Z
174,EOT9TUc3kB8,"['Global Issues', 'Rebuilding', 'Social Change', 'Spanish', 'TEDxTalks', 'War', '[TEDxEID:49425]']",29,365,4,0,Dos oídos y una boca | Miren Aguirre | TEDxUDeusto,2022-07-06T15:32:33Z
175,DEMJdE3UsYk,"['Business', 'Games', 'German', 'Innovation', 'Play', 'TEDxTalks', '[TEDxEID:48351]']",29,165,6,0,Nur ein Spiel - Warum Innovation Spielraum braucht | Till Hasbach | TEDxFreiburg,2022-07-06T15:31:43Z
176,3ZW4G-vec6M,"['Complexity', 'Decision making', 'English', 'Food', 'Global Issues', 'Recycling', 'TEDxTalks', '[TEDxEID:48351]']",29,360,16,0,Navigating the Recycling Jungle | Vivian Loftin | TEDxFreiburg,2022-07-06T15:31:11Z
177,z5naKXSr39s,"['Biotech', 'Mental health', 'Spanish', 'TEDxTalks', 'Technology', '[TEDxEID:49425]']",29,695,37,4,Tecnología y Salud Mental: ¿rivales o aliadas? | Ana Freire | TEDxUDeusto,2022-07-06T15:30:14Z
178,C2rTyASeaYg,"['Biology', 'Biotech', 'Brain', 'Health', 'Spanish', 'TEDxTalks', '[TEDxEID:49425]']",29,299,14,2,La medicina del futuro | Alfonso Medela | TEDxUDeusto,2022-07-06T15:29:39Z
179,QTUoMZQ2Pu0,"['Communication', 'Community', 'Connection', 'Diversity', 'English', 'Interpretation', 'Life', 'Social Interaction', 'TEDxTalks', '[TEDxEID:37292]']",29,159,8,3,Code Switching | Karl Lokko | TEDxSoho,2022-07-06T15:28:18Z
180,iAqQCN--Q_A,"['Community', 'Digital', 'English', 'Entertainment', 'Entrepreneurship', 'Film', 'Finance', 'Media', 'TEDxTalks', '[TEDxEID:37292]']",29,114,12,1,Digital Communities: our salvation or downfall? | Paul Scanlan | TEDxSoho,2022-07-06T15:28:08Z
181,ZhZl1Oc3S9g,"['Achievement', 'Adventure', 'English', 'Entertainment', 'Fear', 'Media', 'Overcome', 'Self improvement', 'TEDxTalks', '[TEDxEID:37292]']",29,990,57,7,Letting Go of the Edge | Ray Panthaki | TEDxSoho,2022-07-06T15:27:42Z
182,0yMHYBecxtc,"['Agriculture', 'Change', 'Development', 'English', 'Food', 'Global Issues', 'TEDxTalks', '[TEDxEID:37292]']",29,94,2,0,Chinese wine: a new calling card for ‘Made in China’? | Janet Wang | TEDxSoho,2022-07-06T15:27:12Z
183,3ir0SsZmvaw,"['Creativity', 'Diversity', 'English', 'Entertainment', 'Ethics', 'Journalism', 'Media', 'TEDxTalks', '[TEDxEID:37292]']",29,635,18,2,Breaking a Class Ceiling: The Value of Diversity in Creative Industries | Prof Katy Shaw | TEDxSoho,2022-07-06T15:27:02Z
184,DMR6OgoDY58,"['Art', 'Community', 'Culture', 'English', 'Heritage', 'Indigenous', 'TEDxTalks', '[TEDxEID:47465]']",29,102,3,0,STORYTELLING AND STORIES FROM AROUND INDIA | Ms. Yogita Ahuja | TEDxPortBlair,2022-07-06T15:24:58Z
185,DK22L0gg-NI,"['Achievement', 'Career', 'Design', 'Dreams', 'Italian', 'TEDxTalks', '[TEDxEID:48290]']",29,63,3,0,Asfané: non si può fare | Giorgio Pirolo | TEDxBelluno,2022-07-06T15:22:15Z
186,BoGoLQ_YfIg,"['Education', 'Education reform', 'English', 'Motivation', 'Schools', 'Students', 'TEDxTalks', 'Value', '[TEDxEID:51536]']",29,68,4,1,What next ? My mantra to hope! | Aruna Suresh | TEDxNainiStudio,2022-07-06T15:20:33Z
187,dSr6yH0YHpc,"['Activism', 'Big problems', 'Change', 'Corruption', 'Discrimination', 'English', 'Life', 'TEDxTalks', '[TEDxEID:48956]']",29,61,6,0,The Pursuit of Justice | Dhruv Avdhesh | TEDxConnecticutCollege,2022-07-06T15:19:42Z
188,8T8K65S2RIk,"['English', 'Friendship', 'Life', 'Relationships', 'Social Interaction', 'Success', 'TEDxTalks', '[TEDxEID:48804]']",29,178,5,0,How Being Social is the Key to our Success | Ben Gaynor | TEDxYouth@DoverSherbornHighSchool,2022-07-06T15:19:11Z
189,pAqvww-2GKk,"['English', 'Identity', 'Life', 'Personal growth', 'Progress', 'Self', 'TEDxTalks', '[TEDxEID:48804]']",29,106,1,0,The Importance of Showing Up Authentically | William Schutte | TEDxYouth@DoverSherbornHighSchool,2022-07-06T15:18:43Z
190,PjBjMpLvO24,"['English', 'Health', 'Medical research', 'Mental health', 'Pharmaceuticals', 'TEDxTalks', '[TEDxEID:48804]']",29,104,4,0,Mental Health: The Unspoken Truth | Lesley Mathews | TEDxYouth@DoverSherbornHighSchool,2022-07-06T15:18:21Z
191,5AfBhi_gr68,"['Art', 'English', 'Entertainment', 'Internet', 'Meme', 'Pop Culture', 'Social Media', 'TEDxTalks', '[TEDxEID:48804]']",29,110,3,0,What is Going on with the Internet? | Suyasha Athuluri | TEDxYouth@DoverSherbornHighSchool,2022-07-06T15:17:48Z
192,C-0RCloXkn4,"['English', 'Humanities', 'Philosophy', 'TEDxTalks', '[TEDxEID:46725]']",29,83,3,1,How Science And Art Are The Foundations Of New Truths | Tainui Stephens | TEDxKapiti,2022-07-06T15:17:24Z
193,gB9U8qu4Ipw,"['Communication', 'Connection', 'Culture', 'English', 'Schools', 'Social Sciences', 'Stereotype', 'TEDxTalks', 'Youth', '[TEDxEID:48439]']",29,540,26,3,Being an Introvert in an Extroverted Profession | Katie Schneider | TEDxYouth@MHS,2022-07-06T14:52:22Z
194,paHK6-PyK90,"['Business', 'Digital', 'Italian', 'Management', 'Mindfulness', 'Money', 'Self improvement', 'TEDxTalks', '[TEDxEID:48391]']",29,593,31,6,Next Level Mindset | Mirko Cuneo | TEDxLegnano,2022-07-06T14:50:13Z
195,aWCoohiGx-U,"['Art', 'Death', 'Greek', 'Humanity', 'Social Sciences', 'TEDxTalks', 'Theater', '[TEDxEID:47247]']",29,206,14,1,Θεάτρω θάνατον πατήσας | Barbara Dukas | TEDxIonianUniversity,2022-07-06T14:49:26Z
196,EHaYDNWr5A4,"['Art', 'Creativity', 'English', 'TEDxTalks', 'Vision', '[TEDxEID:49601]']",29,139,3,0,The Space Between Looking and Seeing | Tamar Bresge | TEDxTufts,2022-07-06T14:49:07Z
